t_s,I_A,voltage_V,T_degC,soc,pulse_id,seg_type
20882.9,0.0,3.8683313613519217,25.0,0.8,5,rest
20883.0,0.0,3.868337646054797,25.0,0.8,5,rest
20883.1,0.0,3.8683474310681114,25.0,0.8,5,rest
20883.2,0.0,3.8683111033812514,25.0,0.8,5,rest
20883.3,0.0,3.868325673144516,25.0,0.8,5,rest
20883.4,0.0,3.868315095959061,25.0,0.8,5,rest
20883.5,0.0,3.868331700703649,25.0,0.8,5,rest
20883.6,0.0,3.868343040250386,25.0,0.8,5,rest
20883.7,0.0,3.8683280361485815,25.0,0.8,5,rest
20883.8,0.0,3.86833058678832,25.0,0.8,5,rest
20883.9,0.0,3.868336711671444,25.0,0.8,5,rest
20884.0,0.0,3.8683189614273528,25.0,0.8,5,rest
20884.1,0.0,3.868339525832028,25.0,0.8,5,rest
20884.2,0.0,3.868322145193469,25.0,0.8,5,rest
20884.3,0.0,3.868314842076328,25.0,0.8,5,rest
20884.4,0.0,3.8683343753314383,25.0,0.8,5,rest
20884.5,0.0,3.868349655112972,25.0,0.8,5,rest
20884.6,0.0,3.8683211061052543,25.0,0.8,5,rest
20884.7,0.0,3.868335603049688,25.0,0.8,5,rest
20884.8,0.0,3.86832103789722,25.0,0.8,5,rest
20884.9,0.0,3.868345588641628,25.0,0.8,5,rest
20885.0,0.0,3.868325428460359,25.0,0.8,5,rest
20885.1,0.0,3.8683393906225967,25.0,0.8,5,rest
20885.2,0.0,3.8683328594264648,25.0,0.8,5,rest
20885.3,0.0,3.8683314255170105,25.0,0.8,5,rest
20885.4,0.0,3.868338641806898,25.0,0.8,5,rest
20885.5,0.0,3.868330009926789,25.0,0.8,5,rest
20885.6,0.0,3.868334095910583,25.0,0.8,5,rest
20885.7,0.0,3.868320800307512,25.0,0.8,5,rest
20885.8,0.0,3.8683254854499114,25.0,0.8,5,rest
20885.9,0.0,3.8683249542162743,25.0,0.8,5,rest
20886.0,0.0,3.8683374741077055,25.0,0.8,5,rest
20886.1,0.0,3.8683065948152784,25.0,0.8,5,rest
20886.2,0.0,3.868329911063809,25.0,0.8,5,rest
20886.3,0.0,3.86831302357533,25.0,0.8,5,rest
20886.4,0.0,3.868342434625249,25.0,0.8,5,rest
20886.5,0.0,3.8683273719265703,25.0,0.8,5,rest
20886.6,0.0,3.86833053195944,25.0,0.8,5,rest
20886.7,0.0,3.8683340923386487,25.0,0.8,5,rest
20886.8,0.0,3.868342726223748,25.0,0.8,5,rest
20886.9,0.0,3.86832622314112,25.0,0.8,5,rest
20887.0,0.0,3.868327059781466,25.0,0.8,5,rest
20887.1,0.0,3.868328829081501,25.0,0.8,5,rest
20887.2,0.0,3.8683294266696775,25.0,0.8,5,rest
20887.3,0.0,3.868335099714458,25.0,0.8,5,rest
20887.4,0.0,3.8683364699936855,25.0,0.8,5,rest
20887.5,0.0,3.868332165300645,25.0,0.8,5,rest
20887.6,0.0,3.868322982538254,25.0,0.8,5,rest
20887.7,0.0,3.8683339807993193,25.0,0.8,5,rest
20887.8,0.0,3.8683384841399273,25.0,0.8,5,rest
20887.9,0.0,3.868323580730411,25.0,0.8,5,rest
20888.0,0.0,3.868331426773978,25.0,0.8,5,rest
20888.1,0.0,3.8683274703844113,25.0,0.8,5,rest
20888.2,0.0,3.868322985171762,25.0,0.8,5,rest
20888.3,0.0,3.8683297731103754,25.0,0.8,5,rest
20888.4,0.0,3.868344203799849,25.0,0.8,5,rest
20888.5,0.0,3.868332456919391,25.0,0.8,5,rest
20888.6,0.0,3.8683427843099656,25.0,0.8,5,rest
20888.7,0.0,3.868316463875952,25.0,0.8,5,rest
20888.8,0.0,3.8683369011941946,25.0,0.8,5,rest
20888.9,0.0,3.868330390965783,25.0,0.8,5,rest
20889.0,0.0,3.8683174896692423,25.0,0.8,5,rest
20889.1,0.0,3.86831518287196,25.0,0.8,5,rest
20889.2,0.0,3.868331655776717,25.0,0.8,5,rest
20889.3,0.0,3.868323455669544,25.0,0.8,5,rest
20889.4,0.0,3.868325467003722,25.0,0.8,5,rest
20889.5,0.0,3.8683436758822594,25.0,0.8,5,rest
20889.6,0.0,3.868330441119612,25.0,0.8,5,rest
20889.7,0.0,3.868315298184756,25.0,0.8,5,rest
20889.8,0.0,3.8683477924033993,25.0,0.8,5,rest
20889.9,0.0,3.86834829385545,25.0,0.8,5,rest
20890.0,0.0,3.868324981728693,25.0,0.8,5,rest
20890.1,0.0,3.8683275268683377,25.0,0.8,5,rest
20890.2,0.0,3.868332349169618,25.0,0.8,5,rest
20890.3,0.0,3.868332613981532,25.0,0.8,5,rest
20890.4,0.0,3.868319048315545,25.0,0.8,5,rest
20890.5,0.0,3.8683511029654167,25.0,0.8,5,rest
20890.6,0.0,3.868340287479177,25.0,0.8,5,rest
20890.7,0.0,3.8683371458307936,25.0,0.8,5,rest
20890.8,0.0,3.8683291189289135,25.0,0.8,5,rest
20890.9,0.0,3.868327888891588,25.0,0.8,5,rest
20891.0,0.0,3.868353372302596,25.0,0.8,5,rest
20891.1,0.0,3.8683387393150697,25.0,0.8,5,rest
20891.2,0.0,3.868342958754841,25.0,0.8,5,rest
20891.3,0.0,3.868319722236248,25.0,0.8,5,rest
20891.4,0.0,3.8683335693901766,25.0,0.8,5,rest
20891.5,0.0,3.868320670285746,25.0,0.8,5,rest
20891.6,0.0,3.868332176557815,25.0,0.8,5,rest
20891.7,0.0,3.868340735249793,25.0,0.8,5,rest
20891.8,0.0,3.868319599525401,25.0,0.8,5,rest
20891.9,0.0,3.86833003411412,25.0,0.8,5,rest
20892.0,0.0,3.868344784025008,25.0,0.8,5,rest
20892.1,0.0,3.868336930299322,25.0,0.8,5,rest
20892.2,0.0,3.868337928137556,25.0,0.8,5,rest
20892.3,0.0,3.8683228982566336,25.0,0.8,5,rest
20892.4,0.0,3.868328345517976,25.0,0.8,5,rest
20892.5,0.0,3.868340837065738,25.0,0.8,5,rest
20892.6,0.0,3.8683114529937126,25.0,0.8,5,rest
20892.7,0.0,3.868335428281281,25.0,0.8,5,rest
20892.8,0.0,3.868325518163794,25.0,0.8,5,rest
20892.9,0.0,3.8683280400022166,25.0,0.8,5,rest
20893.0,0.0,3.8683546229636137,25.0,0.8,5,rest
20893.1,0.0,3.868337711331324,25.0,0.8,5,rest
20893.2,0.0,3.868329476069068,25.0,0.8,5,rest
20893.3,0.0,3.868342275564857,25.0,0.8,5,rest
20893.4,0.0,3.8683245444353433,25.0,0.8,5,rest
20893.5,0.0,3.868335454890597,25.0,0.8,5,rest
20893.6,0.0,3.868340368466592,25.0,0.8,5,rest
20893.7,0.0,3.868320717779478,25.0,0.8,5,rest
20893.8,0.0,3.8683386842297423,25.0,0.8,5,rest
20893.9,0.0,3.868319571654493,25.0,0.8,5,rest
20894.0,0.0,3.868323547278991,25.0,0.8,5,rest
20894.1,0.0,3.8683448556820346,25.0,0.8,5,rest
20894.2,0.0,3.868317064071205,25.0,0.8,5,rest
20894.3,0.0,3.8683379843178978,25.0,0.8,5,rest
20894.4,0.0,3.868343136837373,25.0,0.8,5,rest
20894.5,0.0,3.868350606020487,25.0,0.8,5,rest
20894.6,0.0,3.868337661743415,25.0,0.8,5,rest
20894.7,0.0,3.8683465187320496,25.0,0.8,5,rest
20894.8,0.0,3.8683225101970105,25.0,0.8,5,rest
20894.9,0.0,3.8683407818028224,25.0,0.8,5,rest
20895.0,0.0,3.868328158852008,25.0,0.8,5,rest
20895.1,0.0,3.868338531845808,25.0,0.8,5,rest
20895.2,0.0,3.8683311933715463,25.0,0.8,5,rest
20895.3,0.0,3.8683346249377486,25.0,0.8,5,rest
20895.4,0.0,3.8683316741951086,25.0,0.8,5,rest
20895.5,0.0,3.868319744852268,25.0,0.8,5,rest
20895.6,0.0,3.8683214950343374,25.0,0.8,5,rest
20895.7,0.0,3.868324628902606,25.0,0.8,5,rest
20895.8,0.0,3.8683103281081737,25.0,0.8,5,rest
20895.9,0.0,3.86830948790632,25.0,0.8,5,rest
20896.0,0.0,3.868353259214569,25.0,0.8,5,rest
20896.1,0.0,3.8683128367416098,25.0,0.8,5,rest
20896.2,0.0,3.8683283637917354,25.0,0.8,5,rest
20896.3,0.0,3.868333198412567,25.0,0.8,5,rest
20896.4,0.0,3.868339263563009,25.0,0.8,5,rest
20896.5,0.0,3.8683432561392985,25.0,0.8,5,rest
20896.6,0.0,3.868333308960144,25.0,0.8,5,rest
20896.7,0.0,3.868323913310491,25.0,0.8,5,rest
20896.8,0.0,3.868336497980142,25.0,0.8,5,rest
20896.9,0.0,3.868349656393109,25.0,0.8,5,rest
20897.0,0.0,3.8683316520651303,25.0,0.8,5,rest
20897.1,0.0,3.8683400877275975,25.0,0.8,5,rest
20897.2,0.0,3.8683450752615536,25.0,0.8,5,rest
20897.3,0.0,3.868323438222604,25.0,0.8,5,rest
20897.4,0.0,3.868330555938272,25.0,0.8,5,rest
20897.5,0.0,3.868336589565316,25.0,0.8,5,rest
20897.6,0.0,3.868346804334619,25.0,0.8,5,rest
20897.7,0.0,3.8683295936601234,25.0,0.8,5,rest
20897.8,0.0,3.868330945300473,25.0,0.8,5,rest
20897.9,0.0,3.868320049296513,25.0,0.8,5,rest
20898.0,0.0,3.8683252691264016,25.0,0.8,5,rest
20898.1,0.0,3.868338096875492,25.0,0.8,5,rest
20898.2,0.0,3.868336274755407,25.0,0.8,5,rest
20898.3,0.0,3.868319426765376,25.0,0.8,5,rest
20898.4,0.0,3.868340224267152,25.0,0.8,5,rest
20898.5,0.0,3.8683341144702905,25.0,0.8,5,rest
20898.6,0.0,3.868333259225627,25.0,0.8,5,rest
20898.7,0.0,3.868333404093916,25.0,0.8,5,rest
20898.8,0.0,3.868329988716644,25.0,0.8,5,rest
20898.9,0.0,3.8683292100970954,25.0,0.8,5,rest
20899.0,0.0,3.868341759695313,25.0,0.8,5,rest
20899.1,0.0,3.868342381379685,25.0,0.8,5,rest
20899.2,0.0,3.868336456967178,25.0,0.8,5,rest
20899.3,0.0,3.8683351614716215,25.0,0.8,5,rest
20899.4,0.0,3.868338191960597,25.0,0.8,5,rest
20899.5,0.0,3.8683217426818106,25.0,0.8,5,rest
20899.6,0.0,3.868321180244137,25.0,0.8,5,rest
20899.7,0.0,3.868331968906364,25.0,0.8,5,rest
20899.8,0.0,3.868331406194725,25.0,0.8,5,rest
20899.9,0.0,3.8683135233612806,25.0,0.8,5,rest
20900.0,0.0,3.868328501623631,25.0,0.8,5,rest
20900.1,0.0,3.868332446381867,25.0,0.8,5,rest
20900.2,0.0,3.868357980174849,25.0,0.8,5,rest
20900.3,0.0,3.868319572844617,25.0,0.8,5,rest
20900.4,0.0,3.868319133057852,25.0,0.8,5,rest
20900.5,0.0,3.868336171572277,25.0,0.8,5,rest
20900.6,0.0,3.868326226662249,25.0,0.8,5,rest
20900.7,0.0,3.8683439343868575,25.0,0.8,5,rest
20900.8,0.0,3.8683156183777294,25.0,0.8,5,rest
20900.9,0.0,3.868335182666936,25.0,0.8,5,rest
20901.0,0.0,3.86832626050398,25.0,0.8,5,rest
20901.1,0.0,3.868319865841037,25.0,0.8,5,rest
20901.2,0.0,3.868338759792412,25.0,0.8,5,rest
20901.3,0.0,3.8683398334680046,25.0,0.8,5,rest
20901.4,0.0,3.8683421052818856,25.0,0.8,5,rest
20901.5,0.0,3.8683394658038095,25.0,0.8,5,rest
20901.6,0.0,3.868324051757007,25.0,0.8,5,rest
20901.7,0.0,3.8683312488830417,25.0,0.8,5,rest
20901.8,0.0,3.868332340811538,25.0,0.8,5,rest
20901.9,0.0,3.868339659746992,25.0,0.8,5,rest
20902.0,0.0,3.8683429545588974,25.0,0.8,5,rest
20902.1,0.0,3.868338957286997,25.0,0.8,5,rest
20902.2,0.0,3.868336414602655,25.0,0.8,5,rest
20902.3,0.0,3.868311893393853,25.0,0.8,5,rest
20902.4,0.0,3.868330178836494,25.0,0.8,5,rest
20902.5,0.0,3.868339286692174,25.0,0.8,5,rest
20902.6,0.0,3.86833481161824,25.0,0.8,5,rest
20902.7,0.0,3.868330937075531,25.0,0.8,5,rest
20902.8,0.0,3.868346831435303,25.0,0.8,5,rest
20902.9,0.0,3.868338472368113,25.0,0.8,5,rest
20903.0,0.0,3.868330896364776,25.0,0.8,5,rest
20903.1,0.0,3.868352072314672,25.0,0.8,5,rest
20903.2,0.0,3.868320535862784,25.0,0.8,5,rest
20903.3,0.0,3.8683358764296103,25.0,0.8,5,rest
20903.4,0.0,3.868336956300354,25.0,0.8,5,rest
20903.5,0.0,3.868308774322127,25.0,0.8,5,rest
20903.6,0.0,3.868332307292334,25.0,0.8,5,rest
20903.7,0.0,3.8683272025978175,25.0,0.8,5,rest
20903.8,0.0,3.868325864870666,25.0,0.8,5,rest
20903.9,0.0,3.8683406646844314,25.0,0.8,5,rest
20904.0,0.0,3.868326651145028,25.0,0.8,5,rest
20904.1,0.0,3.868332186427885,25.0,0.8,5,rest
20904.2,0.0,3.868329170364995,25.0,0.8,5,rest
20904.3,0.0,3.8683146870924414,25.0,0.8,5,rest
20904.4,0.0,3.868349999718434,25.0,0.8,5,rest
20904.5,0.0,3.868332739654978,25.0,0.8,5,rest
20904.6,0.0,3.86834178587208,25.0,0.8,5,rest
20904.7,0.0,3.8683406732655294,25.0,0.8,5,rest
20904.8,0.0,3.868336902347451,25.0,0.8,5,rest
20904.9,0.0,3.868355479801064,25.0,0.8,5,rest
20905.0,0.0,3.868333018675699,25.0,0.8,5,rest
20905.1,0.0,3.868333193245288,25.0,0.8,5,rest
20905.2,0.0,3.868334235901915,25.0,0.8,5,rest
20905.3,0.0,3.868320323862254,25.0,0.8,5,rest
20905.4,0.0,3.8683295462459295,25.0,0.8,5,rest
20905.5,0.0,3.868335587639895,25.0,0.8,5,rest
20905.6,0.0,3.868319573551704,25.0,0.8,5,rest
20905.7,0.0,3.868339973735372,25.0,0.8,5,rest
20905.8,0.0,3.868331134647232,25.0,0.8,5,rest
20905.9,0.0,3.868321627252061,25.0,0.8,5,rest
20906.0,0.0,3.868320939509982,25.0,0.8,5,rest
20906.1,0.0,3.8683387585994407,25.0,0.8,5,rest
20906.2,0.0,3.868329247890884,25.0,0.8,5,rest
20906.3,0.0,3.8683478580000057,25.0,0.8,5,rest
20906.4,0.0,3.86831862227307,25.0,0.8,5,rest
20906.5,0.0,3.868325515967997,25.0,0.8,5,rest
20906.6,0.0,3.8683335506608048,25.0,0.8,5,rest
20906.7,0.0,3.868327066377792,25.0,0.8,5,rest
20906.8,0.0,3.868334826570431,25.0,0.8,5,rest
20906.9,0.0,3.868333420568428,25.0,0.8,5,rest
20907.0,0.0,3.868355228573445,25.0,0.8,5,rest
20907.1,0.0,3.868346172690779,25.0,0.8,5,rest
20907.2,0.0,3.8683342680251305,25.0,0.8,5,rest
20907.3,0.0,3.868330540923465,25.0,0.8,5,rest
20907.4,0.0,3.86833444843095,25.0,0.8,5,rest
20907.5,0.0,3.868326598249492,25.0,0.8,5,rest
20907.6,0.0,3.868335480286933,25.0,0.8,5,rest
20907.7,0.0,3.868328852762597,25.0,0.8,5,rest
20907.8,0.0,3.8683387226334074,25.0,0.8,5,rest
20907.9,0.0,3.868328221767557,25.0,0.8,5,rest
20908.0,0.0,3.868321975947576,25.0,0.8,5,rest
20908.1,0.0,3.868338981816706,25.0,0.8,5,rest
20908.2,0.0,3.8683269991690423,25.0,0.8,5,rest
20908.3,0.0,3.868337451420084,25.0,0.8,5,rest
20908.4,0.0,3.868340123474831,25.0,0.8,5,rest
20908.5,0.0,3.86833361966997,25.0,0.8,5,rest
20908.6,0.0,3.868330648205738,25.0,0.8,5,rest
20908.7,0.0,3.868325669333853,25.0,0.8,5,rest
20908.8,0.0,3.868324652462489,25.0,0.8,5,rest
20908.9,0.0,3.8683369011183104,25.0,0.8,5,rest
20909.0,0.0,3.868309518250697,25.0,0.8,5,rest
20909.1,0.0,3.868329702359007,25.0,0.8,5,rest
20909.2,0.0,3.868344126027424,25.0,0.8,5,rest
20909.3,0.0,3.868342348055256,25.0,0.8,5,rest
20909.4,0.0,3.8683404043136234,25.0,0.8,5,rest
20909.5,0.0,3.868349710076368,25.0,0.8,5,rest
20909.6,0.0,3.868336815493656,25.0,0.8,5,rest
20909.7,0.0,3.868335696716348,25.0,0.8,5,rest
20909.8,0.0,3.868326354714587,25.0,0.8,5,rest
20909.9,0.0,3.8683435698899302,25.0,0.8,5,rest
20910.0,0.0,3.868325120695755,25.0,0.8,5,rest
20910.1,0.0,3.8683351513465936,25.0,0.8,5,rest
20910.2,0.0,3.868343065830725,25.0,0.8,5,rest
20910.3,0.0,3.8683388683112128,25.0,0.8,5,rest
20910.4,0.0,3.868346143859092,25.0,0.8,5,rest
20910.5,0.0,3.86833126113534,25.0,0.8,5,rest
20910.6,0.0,3.8683102416266273,25.0,0.8,5,rest
20910.7,0.0,3.868328373537421,25.0,0.8,5,rest
20910.8,0.0,3.8683343207635055,25.0,0.8,5,rest
20910.9,0.0,3.868332356160358,25.0,0.8,5,rest
20911.0,0.0,3.868325286568699,25.0,0.8,5,rest
20911.1,0.0,3.8683286850660914,25.0,0.8,5,rest
20911.2,0.0,3.868326419873225,25.0,0.8,5,rest
20911.3,0.0,3.868340956409959,25.0,0.8,5,rest
20911.4,0.0,3.86831986614467,25.0,0.8,5,rest
20911.5,0.0,3.868323542746068,25.0,0.8,5,rest
20911.6,0.0,3.868317018428769,25.0,0.8,5,rest
20911.7,0.0,3.868326396505501,25.0,0.8,5,rest
20911.8,0.0,3.8683273492518166,25.0,0.8,5,rest
20911.9,0.0,3.868348792340897,25.0,0.8,5,rest
20912.0,0.0,3.8683291334877183,25.0,0.8,5,rest
20912.1,0.0,3.868340805514863,25.0,0.8,5,rest
20912.2,0.0,3.868345533283213,25.0,0.8,5,rest
20912.3,0.0,3.8683131465265177,25.0,0.8,5,rest
20912.4,0.0,3.868320315851372,25.0,0.8,5,rest
20912.5,0.0,3.8683175746462775,25.0,0.8,5,rest
20912.6,0.0,3.8683347909280497,25.0,0.8,5,rest
20912.7,0.0,3.8683333589279214,25.0,0.8,5,rest
20912.8,0.0,3.8683139078935,25.0,0.8,5,rest
20912.9,0.0,3.8683111702973503,25.0,0.8,5,rest
20913.0,0.0,3.868335484863626,25.0,0.8,5,rest
20913.1,0.0,3.868326402120832,25.0,0.8,5,rest
20913.2,0.0,3.8683213762464304,25.0,0.8,5,rest
20913.3,0.0,3.868325974530432,25.0,0.8,5,rest
20913.4,0.0,3.868330444356005,25.0,0.8,5,rest
20913.5,0.0,3.868335416130516,25.0,0.8,5,rest
20913.6,0.0,3.86835682623608,25.0,0.8,5,rest
20913.7,0.0,3.86831982460728,25.0,0.8,5,rest
20913.8,0.0,3.868330694470564,25.0,0.8,5,rest
20913.9,0.0,3.868349899213271,25.0,0.8,5,rest
20914.0,0.0,3.8683404756695294,25.0,0.8,5,rest
20914.1,0.0,3.868340514995328,25.0,0.8,5,rest
20914.2,0.0,3.868323864630924,25.0,0.8,5,rest
20914.3,0.0,3.868334375360754,25.0,0.8,5,rest
20914.4,0.0,3.86832082080686,25.0,0.8,5,rest
20914.5,0.0,3.868338063376128,25.0,0.8,5,rest
20914.6,0.0,3.8683280164471023,25.0,0.8,5,rest
20914.7,0.0,3.868333748738803,25.0,0.8,5,rest
20914.8,0.0,3.8683302085606512,25.0,0.8,5,rest
20914.9,0.0,3.868333244280836,25.0,0.8,5,rest
20915.0,0.0,3.868344826897303,25.0,0.8,5,rest
20915.1,0.0,3.868336560428258,25.0,0.8,5,rest
20915.2,0.0,3.868340869978366,25.0,0.8,5,rest
20915.3,0.0,3.868357259112911,25.0,0.8,5,rest
20915.4,0.0,3.8683344494123535,25.0,0.8,5,rest
20915.5,0.0,3.868336603045405,25.0,0.8,5,rest
20915.6,0.0,3.868329076903663,25.0,0.8,5,rest
20915.7,0.0,3.86832702222153,25.0,0.8,5,rest
20915.8,0.0,3.868307973981409,25.0,0.8,5,rest
20915.9,0.0,3.86833803087452,25.0,0.8,5,rest
20916.0,0.0,3.868339189778881,25.0,0.8,5,rest
20916.1,0.0,3.868333691699116,25.0,0.8,5,rest
20916.2,0.0,3.8683334717683535,25.0,0.8,5,rest
20916.3,0.0,3.8683331520543662,25.0,0.8,5,rest
20916.4,0.0,3.86832048307976,25.0,0.8,5,rest
20916.5,0.0,3.8683545375078543,25.0,0.8,5,rest
20916.6,0.0,3.868327568956239,25.0,0.8,5,rest
20916.7,0.0,3.868328385263642,25.0,0.8,5,rest
20916.8,0.0,3.8683239430032734,25.0,0.8,5,rest
20916.9,0.0,3.868326985263769,25.0,0.8,5,rest
20917.0,0.0,3.8683452742533673,25.0,0.8,5,rest
20917.1,0.0,3.8683405450546258,25.0,0.8,5,rest
20917.2,0.0,3.8683193784150087,25.0,0.8,5,rest
20917.3,0.0,3.868333798147396,25.0,0.8,5,rest
20917.4,0.0,3.868334258454389,25.0,0.8,5,rest
20917.5,0.0,3.8683665271614345,25.0,0.8,5,rest
20917.6,0.0,3.868316429191891,25.0,0.8,5,rest
20917.7,0.0,3.86832841001556,25.0,0.8,5,rest
20917.8,0.0,3.86833487321557,25.0,0.8,5,rest
20917.9,0.0,3.868322575872533,25.0,0.8,5,rest
20918.0,0.0,3.868329674196259,25.0,0.8,5,rest
20918.1,0.0,3.868327763099997,25.0,0.8,5,rest
20918.2,0.0,3.868340658623968,25.0,0.8,5,rest
20918.3,0.0,3.868332395448782,25.0,0.8,5,rest
20918.4,0.0,3.868342087816058,25.0,0.8,5,rest
20918.5,0.0,3.868333978405908,25.0,0.8,5,rest
20918.6,0.0,3.868333044019536,25.0,0.8,5,rest
20918.7,0.0,3.8683464795971423,25.0,0.8,5,rest
20918.8,0.0,3.8683240422168086,25.0,0.8,5,rest
20918.9,0.0,3.868338787630485,25.0,0.8,5,rest
20919.0,0.0,3.868333695761926,25.0,0.8,5,rest
20919.1,0.0,3.8683165471698766,25.0,0.8,5,rest
20919.2,0.0,3.8683353794392814,25.0,0.8,5,rest
20919.3,0.0,3.8683390567830775,25.0,0.8,5,rest
20919.4,0.0,3.868331846699289,25.0,0.8,5,rest
20919.5,0.0,3.868344384081313,25.0,0.8,5,rest
20919.6,0.0,3.868316520497815,25.0,0.8,5,rest
20919.7,0.0,3.868335915856456,25.0,0.8,5,rest
20919.8,0.0,3.8683354171901008,25.0,0.8,5,rest
20919.9,0.0,3.868343501074576,25.0,0.8,5,rest
20920.0,0.0,3.8683249560779047,25.0,0.8,5,rest
20920.1,0.0,3.8683221620339374,25.0,0.8,5,rest
20920.2,0.0,3.868331615732742,25.0,0.8,5,rest
20920.3,0.0,3.868317564598069,25.0,0.8,5,rest
20920.4,0.0,3.8683326634662647,25.0,0.8,5,rest
20920.5,0.0,3.868342487949388,25.0,0.8,5,rest
20920.6,0.0,3.868342974115016,25.0,0.8,5,rest
20920.7,0.0,3.868333850908016,25.0,0.8,5,rest
20920.8,0.0,3.868321062192481,25.0,0.8,5,rest
20920.9,0.0,3.868321775061852,25.0,0.8,5,rest
20921.0,0.0,3.868343041672416,25.0,0.8,5,rest
20921.1,0.0,3.868338936282429,25.0,0.8,5,rest
20921.2,0.0,3.86832936493162,25.0,0.8,5,rest
20921.3,0.0,3.86832947871184,25.0,0.8,5,rest
20921.4,0.0,3.868319994510424,25.0,0.8,5,rest
20921.5,0.0,3.868325946275829,25.0,0.8,5,rest
20921.6,0.0,3.868320835772393,25.0,0.8,5,rest
20921.7,0.0,3.868354505279956,25.0,0.8,5,rest
20921.8,0.0,3.868326976433285,25.0,0.8,5,rest
20921.9,0.0,3.868334045240974,25.0,0.8,5,rest
20922.0,0.0,3.868310753597704,25.0,0.8,5,rest
20922.1,0.0,3.868342385664124,25.0,0.8,5,rest
20922.2,0.0,3.868327946849593,25.0,0.8,5,rest
20922.3,0.0,3.868319602029104,25.0,0.8,5,rest
20922.4,0.0,3.868325444356913,25.0,0.8,5,rest
20922.5,0.0,3.86833605099357,25.0,0.8,5,rest
20922.6,0.0,3.868337283976509,25.0,0.8,5,rest
20922.7,0.0,3.868322918703591,25.0,0.8,5,rest
20922.8,0.0,3.8683240156471457,25.0,0.8,5,rest
20922.9,0.0,3.868329343901093,25.0,0.8,5,rest
20923.0,0.0,3.868325905835344,25.0,0.8,5,rest
20923.1,0.0,3.868330652058389,25.0,0.8,5,rest
20923.2,0.0,3.8683322970929153,25.0,0.8,5,rest
20923.3,0.0,3.868330562473368,25.0,0.8,5,rest
20923.4,0.0,3.8683021140900378,25.0,0.8,5,rest
20923.5,0.0,3.8683300595683705,25.0,0.8,5,rest
20923.6,0.0,3.86833416825338,25.0,0.8,5,rest
20923.7,0.0,3.868316487621201,25.0,0.8,5,rest
20923.8,0.0,3.8683271990259342,25.0,0.8,5,rest
20923.9,0.0,3.868315109159624,25.0,0.8,5,rest
20924.0,0.0,3.868325594096544,25.0,0.8,5,rest
20924.1,0.0,3.868325342173545,25.0,0.8,5,rest
20924.2,0.0,3.86834964091895,25.0,0.8,5,rest
20924.3,0.0,3.868344835446541,25.0,0.8,5,rest
20924.4,0.0,3.868327981410698,25.0,0.8,5,rest
20924.5,0.0,3.86832818264591,25.0,0.8,5,rest
20924.6,0.0,3.868329335736716,25.0,0.8,5,rest
20924.7,0.0,3.868330170592369,25.0,0.8,5,rest
20924.8,0.0,3.868353729568568,25.0,0.8,5,rest
20924.9,0.0,3.868350474735022,25.0,0.8,5,rest
20925.0,0.0,3.868309681463062,25.0,0.8,5,rest
20925.1,0.0,3.8683302582005488,25.0,0.8,5,rest
20925.2,0.0,3.8683118035844983,25.0,0.8,5,rest
20925.3,0.0,3.8683441402893504,25.0,0.8,5,rest
20925.4,0.0,3.868321373536871,25.0,0.8,5,rest
20925.5,0.0,3.868331797108395,25.0,0.8,5,rest
20925.6,0.0,3.868321094483523,25.0,0.8,5,rest
20925.7,0.0,3.868331347087587,25.0,0.8,5,rest
20925.8,0.0,3.868332565675608,25.0,0.8,5,rest
20925.9,0.0,3.868333497049192,25.0,0.8,5,rest
20926.0,0.0,3.868334960423456,25.0,0.8,5,rest
20926.1,0.0,3.868325054984325,25.0,0.8,5,rest
20926.2,0.0,3.868326565687444,25.0,0.8,5,rest
20926.3,0.0,3.868341947675199,25.0,0.8,5,rest
20926.4,0.0,3.8683291665626816,25.0,0.8,5,rest
20926.5,0.0,3.8683161759747233,25.0,0.8,5,rest
20926.6,0.0,3.868334791076077,25.0,0.8,5,rest
20926.7,0.0,3.8683204483980207,25.0,0.8,5,rest
20926.8,0.0,3.86832560308585,25.0,0.8,5,rest
20926.9,0.0,3.868350744364956,25.0,0.8,5,rest
20927.0,0.0,3.868346891044548,25.0,0.8,5,rest
20927.1,0.0,3.868331174922624,25.0,0.8,5,rest
20927.2,0.0,3.868323690577032,25.0,0.8,5,rest
20927.3,0.0,3.868349669612094,25.0,0.8,5,rest
20927.4,0.0,3.868305009445283,25.0,0.8,5,rest
20927.5,0.0,3.8683178405131335,25.0,0.8,5,rest
20927.6,0.0,3.8683263496912494,25.0,0.8,5,rest
20927.7,0.0,3.8683370885514456,25.0,0.8,5,rest
20927.8,0.0,3.868308345687769,25.0,0.8,5,rest
20927.9,0.0,3.868326983761347,25.0,0.8,5,rest
20928.0,0.0,3.8683268707139526,25.0,0.8,5,rest
20928.1,0.0,3.86834685503007,25.0,0.8,5,rest
20928.2,0.0,3.868319483974157,25.0,0.8,5,rest
20928.3,0.0,3.868367153596299,25.0,0.8,5,rest
20928.4,0.0,3.868349303414608,25.0,0.8,5,rest
20928.5,0.0,3.868329372362469,25.0,0.8,5,rest
20928.6,0.0,3.868335675606804,25.0,0.8,5,rest
20928.7,0.0,3.868331378395872,25.0,0.8,5,rest
20928.8,0.0,3.868335345623615,25.0,0.8,5,rest
20928.9,0.0,3.868319209249317,25.0,0.8,5,rest
